timestamp,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,symbol
2024-04-15,65661.85000000,66867.07000000,62274.40000000,63419.99000000,52389.53069000,2024-04-15 23:59:59.999,3398072231.56122360,2539048,25206.68008000,1634572976.93981270,BTCUSDT
2024-04-16,63419.99000000,64365.00000000,61600.00000000,63793.39000000,53435.29331000,2024-04-16 23:59:59.999,3355338198.44691320,2604354,26041.26640000,1635683129.30765320,BTCUSDT
2024-04-17,63793.40000000,64499.00000000,59678.16000000,61277.37000000,50610.54509000,2024-04-17 23:59:59.999,3128625247.47385340,2458327,24346.74671000,1506361259.70135830,BTCUSDT
2024-04-18,61277.38000000,64117.09000000,60803.35000000,63470.08000000,43601.60918000,2024-04-18 23:59:59.999,2726741448.88680220,2142511,20870.20705000,1305027167.93950820,BTCUSDT
2024-04-19,63470.09000000,65450.00000000,59600.01000000,63818.01000000,69774.30271000,2024-04-19 23:59:59.999,4419893235.18328730,2828284,34941.50216000,2214809735.24024150,BTCUSDT
2024-04-20,63818.01000000,65419.00000000,63090.07000000,64940.59000000,23137.42975000,2024-04-20 23:59:59.999,1486949581.43947920,1376712,11811.84440000,759077474.29729040,BTCUSDT
2024-04-21,64940.58000000,65695.56000000,64237.50000000,64941.15000000,19316.42152000,2024-04-21 23:59:59.999,1254396628.15317660,1390153,9734.71767000,632257865.00824990,BTCUSDT
2024-04-22,64941.15000000,67232.35000000,64500.00000000,66819.32000000,31397.99371000,2024-04-22 23:59:59.999,2071690434.97655200,1816591,16466.05497000,1086399264.60922710,BTCUSDT
2024-04-23,66819.32000000,67183.01000000,65765.81000000,66414.00000000,22599.90004000,2024-04-23 23:59:59.999,1502139968.71988170,1433915,10854.17402000,721404825.84704100,BTCUSDT
2024-04-24,66414.00000000,67070.43000000,63606.06000000,64289.59000000,33595.69637000,2024-04-24 23:59:59.999,2195714861.65765590,1784897,16899.50969000,1104368114.10586980,BTCUSDT
2024-04-25,64289.58000000,65297.94000000,62794.00000000,64498.34000000,31341.46338000,2024-04-25 23:59:59.999,2007704069.26227290,1375324,14808.62959000,948738136.26843800,BTCUSDT
2024-04-26,64498.33000000,64820.01000000,63297.48000000,63770.01000000,27085.19346000,2024-04-26 23:59:59.999,1736631357.35373870,1025561,13570.23647000,870093757.51889900,BTCUSDT
2024-04-27,63770.00000000,63923.41000000,62391.24000000,63461.98000000,20933.06052000,2024-04-27 23:59:59.999,1320337707.78711590,912422,9903.95325000,624733409.21128790,BTCUSDT
2024-04-28,63461.98000000,64370.00000000,62781.00000000,63118.62000000,16949.20005000,2024-04-28 23:59:59.999,1078450016.47322960,790652,7941.33811000,505261267.56950520,BTCUSDT
2024-04-29,63118.62000000,64228.35000000,61765.53000000,63866.00000000,28150.22947000,2024-04-29 23:59:59.999,1765038324.68372130,1152296,13986.59437000,877053322.30799690,BTCUSDT
2024-04-30,63866.00000000,64734.00000000,59191.60000000,60672.00000000,54947.65535000,2024-04-30 23:59:59.999,3372142467.43225250,1985671,26385.41614000,1620421850.57869910,BTCUSDT
2024-05-01,60672.01000000,60841.63000000,56552.82000000,58364.97000000,81166.46823000,2024-05-01 23:59:59.999,4705572361.74020020,2401089,38203.57377000,2213404278.59001090,BTCUSDT
2024-05-02,58364.97000000,59625.00000000,56911.84000000,59060.61000000,47583.81961000,2024-05-02 23:59:59.999,2778840305.05057860,1572898,23240.75370000,1356148775.88673650,BTCUSDT
2024-05-03,59060.60000000,63333.00000000,58811.32000000,62882.01000000,43628.40143000,2024-05-03 23:59:59.999,2658193708.34790420,1558661,22145.44334000,1349687455.59576090,BTCUSDT
2024-05-04,62882.01000000,64540.00000000,62541.03000000,63892.04000000,24368.69282000,2024-05-04 23:59:59.999,1547468697.87657970,1113509,12671.20599000,804768764.30625010,BTCUSDT
2024-05-05,63892.03000000,64646.00000000,62822.17000000,64012.00000000,18526.75029000,2024-05-05 23:59:59.999,1182572239.53061830,992921,8954.93439000,571783428.23947070,BTCUSDT
2024-05-06,64012.00000000,65500.00000000,62700.00000000,63165.19000000,34674.91949000,2024-05-06 23:59:59.999,2218131198.46613250,1392557,17179.56031000,1099303474.28052170,BTCUSDT
2024-05-07,63165.18000000,64422.41000000,62261.00000000,62312.08000000,25598.79472000,2024-05-07 23:59:59.999,1624531631.59237700,1272898,12502.38281000,793575994.21410250,BTCUSDT
2024-05-08,62312.07000000,63020.22000000,60888.00000000,61193.03000000,26121.19004000,2024-05-08 23:59:59.999,1623561041.12551880,1415152,12669.58179000,787749415.54808140,BTCUSDT
2024-05-09,61193.03000000,63429.03000000,60630.00000000,63074.01000000,30660.80610000,2024-05-09 23:59:59.999,1895849912.77347550,1381957,15120.01471000,935341755.67823540,BTCUSDT
2024-05-10,63074.00000000,63469.13000000,60187.12000000,60799.99000000,36529.34025000,2024-05-10 23:59:59.999,2255550468.41385220,1500643,18066.83174000,1116494638.28048920,BTCUSDT
2024-05-11,60799.99000000,61515.00000000,60487.09000000,60825.99000000,13374.56936000,2024-05-11 23:59:59.999,814928013.45732880,753281,6223.09555000,379263096.21513300,BTCUSDT
2024-05-12,60825.99000000,61888.00000000,60610.00000000,61483.99000000,12753.13236000,2024-05-12 23:59:59.999,781041632.46238350,727113,6416.91108000,393132351.88839250,BTCUSDT
2024-05-13,61484.00000000,63450.00000000,60749.21000000,62940.08000000,32733.41839000,2024-05-13 23:59:59.999,2041896626.61081470,1371433,16717.90863000,1043060982.35746010,BTCUSDT
2024-05-14,62940.09000000,63118.36000000,61142.77000000,61577.49000000,29088.72041000,2024-05-14 23:59:59.999,1800171876.16766540,1127939,13815.81443000,855088066.21248800,BTCUSDT
2024-05-15,61577.49000000,66444.16000000,61319.47000000,66206.50000000,43559.74719000,2024-05-15 23:59:59.999,2794259631.89104640,1729454,21797.84094000,1398781701.44138860,BTCUSDT
2024-05-16,66206.51000000,66752.01000000,64602.77000000,65235.21000000,31106.36710000,2024-05-16 23:59:59.999,2045507646.82938490,1269793,15645.11263000,1028962305.10438390,BTCUSDT
2024-05-17,65235.21000000,67451.20000000,65106.38000000,67024.00000000,26292.23409000,2024-05-17 23:59:59.999,1745971822.34474550,1117254,13301.09525000,883129353.16334290,BTCUSDT
2024-05-18,67024.00000000,67400.01000000,66600.00000000,66915.20000000,14441.25774000,2024-05-18 23:59:59.999,967145944.68353170,734067,6911.13424000,462859253.58791080,BTCUSDT
2024-05-19,66915.20000000,67700.00000000,65857.25000000,66274.01000000,18025.30409000,2024-05-19 23:59:59.999,1204989222.87686860,823729,8692.17507000,581378180.33745970,BTCUSDT
2024-05-20,66274.00000000,71515.56000000,66060.31000000,71446.62000000,50816.70110000,2024-05-20 23:59:59.999,3485474763.75229410,1930939,26792.52994000,1839346667.54078900,BTCUSDT
2024-05-21,71446.62000000,71979.00000000,69162.94000000,70148.34000000,49607.43360000,2024-05-21 23:59:59.999,3509345769.23360780,2137448,24686.27911000,1746693652.32872200,BTCUSDT
2024-05-22,70148.34000000,70666.00000000,68842.19000000,69166.62000000,27673.18026000,2024-05-22 23:59:59.999,1931700812.30321440,1371973,13124.78731000,916344293.91047570,BTCUSDT
2024-05-23,69166.62000000,70096.12000000,66312.16000000,67969.65000000,40513.17374000,2024-05-23 23:59:59.999,2766790260.78860240,1827855,19791.15119000,1351640092.58136590,BTCUSDT
2024-05-24,67969.66000000,69250.00000000,66600.12000000,68549.99000000,28095.83664000,2024-05-24 23:59:59.999,1906438696.71560120,1165907,14344.29889000,973457354.69577570,BTCUSDT
2024-05-25,68549.99000000,69610.00000000,68500.00000000,69290.57000000,12130.39418000,2024-05-25 23:59:59.999,837339788.98389610,703803,5851.95991000,403954862.66947920,BTCUSDT
2024-05-26,69290.56000000,69562.23000000,68128.01000000,68507.67000000,11872.11797000,2024-05-26 23:59:59.999,818914878.99088980,722849,5934.62083000,409411078.54609240,BTCUSDT
2024-05-27,68507.67000000,70687.56000000,68250.00000000,69436.43000000,23136.92737000,2024-05-27 23:59:59.999,1604722197.83740280,1219341,11709.62174000,812172288.25763730,BTCUSDT
2024-05-28,69436.43000000,69591.81000000,67277.91000000,68398.39000000,32622.97042000,2024-05-28 23:59:59.999,2224860225.79922270,1459351,15543.09776000,1059920452.31461710,BTCUSDT
2024-05-29,68398.40000000,68935.68000000,67124.65000000,67652.42000000,23159.83149000,2024-05-29 23:59:59.999,1573095221.64839840,1221044,11748.55954000,797928379.36691790,BTCUSDT
2024-05-30,67652.41000000,69500.00000000,67128.00000000,68352.17000000,28478.21840000,2024-05-30 23:59:59.999,1945001081.52158660,1272851,14074.36655000,961595245.17878340,BTCUSDT
2024-05-31,68352.17000000,69044.10000000,66670.00000000,67540.01000000,26690.32184000,2024-05-31 23:59:59.999,1812659052.24967660,1177860,13258.10182000,900414200.11617690,BTCUSDT
2024-06-01,67540.01000000,67900.00000000,67428.44000000,67766.85000000,8837.66133000,2024-06-01 23:59:59.999,598305207.99320460,638484,4235.27045000,286752060.40289290,BTCUSDT
2024-06-02,67766.84000000,67910.55000000,67643.33000000,67793.99000000,1780.11936000,2024-06-02 23:59:59.999,120671528.49073650,157218,852.06254000,57759605.24533620,BTCUSDT
2024-02-24,2922.25000000,3007.48000000,2906.40000000,2992.62000000,243854.07830000,2024-02-24 23:59:59.999,721993808.56619300,718718,129344.76130000,382999668.62912800,ETHUSDT
2024-02-25,2992.62000000,3122.00000000,2983.61000000,3112.59000000,412306.22370000,2024-02-25 23:59:59.999,1257766106.54629900,1085332,214481.50730000,654277370.55054800,ETHUSDT
2024-02-26,3112.60000000,3196.00000000,3036.59000000,3175.94000000,546722.77470000,2024-02-26 23:59:59.999,1703165045.24149200,1391934,261235.60850000,814240988.84789700,ETHUSDT
2024-02-27,3175.95000000,3288.14000000,3160.02000000,3242.36000000,625939.12210000,2024-02-27 23:59:59.999,2025805516.97493300,1676466,313778.34230000,1015674724.02560100,ETHUSDT
2024-02-28,3242.35000000,3488.00000000,3176.16000000,3383.10000000,947538.76600000,2024-02-28 23:59:59.999,3153201034.91476300,2442603,475465.52590000,1583075300.15767100,ETHUSDT
2024-02-29,3383.11000000,3522.81000000,3300.00000000,3340.09000000,759698.11230000,2024-02-29 23:59:59.999,2608623102.49017000,2112875,391723.24190000,1346123911.22761600,ETHUSDT
2024-03-01,3340.10000000,3450.00000000,3338.54000000,3433.43000000,412788.57730000,2024-03-01 23:59:59.999,1405295834.57269400,1263130,199773.66220000,680364451.59478500,ETHUSDT
2024-03-02,3433.42000000,3460.04000000,3390.01000000,3421.40000000,283984.94480000,2024-03-02 23:59:59.999,971756920.45120900,926113,138242.27780000,473033589.27969500,ETHUSDT
2024-03-03,3421.39000000,3491.80000000,3360.00000000,3487.81000000,341631.53100000,2024-03-03 23:59:59.999,1172272660.98449000,1116823,168839.16330000,579484704.66524300,ETHUSDT
2024-03-04,3487.80000000,3640.94000000,3423.78000000,3627.76000000,715360.63610000,2024-03-04 23:59:59.999,2526905041.93919000,1953764,355054.02440000,1255112595.62117600,ETHUSDT
2024-03-05,3627.75000000,3822.04000000,3200.00000000,3553.65000000,1392904.86400000,2024-03-05 23:59:59.999,5043847679.68348000,3265582,683199.44230000,2476743374.29051500,ETHUSDT
2024-03-06,3553.66000000,3900.00000000,3499.40000000,3818.59000000,969494.71000000,2024-03-06 23:59:59.999,3652250924.27773700,2555462,479721.07800000,1807560970.84809900,ETHUSDT
2024-03-07,3818.58000000,3933.81000000,3735.00000000,3868.76000000,540780.67500000,2024-03-07 23:59:59.999,2067607917.44370900,1636716,272250.41110000,1041269288.71933800,ETHUSDT
2024-03-08,3868.76000000,3993.75000000,3820.00000000,3883.36000000,646399.25890000,2024-03-08 23:59:59.999,2534209920.00556500,1657141,322673.29910000,1265164190.07271500,ETHUSDT
2024-03-09,3883.37000000,3942.00000000,3870.01000000,3905.21000000,254839.13860000,2024-03-09 23:59:59.999,995823688.31355300,819335,128650.61440000,502755116.16450300,ETHUSDT
2024-03-10,3905.20000000,3964.67000000,3791.26000000,3878.47000000,356664.68000000,2024-03-10 23:59:59.999,1393415653.98342000,1195480,170475.83890000,666139346.30435300,ETHUSDT
2024-03-11,3878.47000000,4086.23000000,3722.95000000,4064.80000000,721554.51390000,2024-03-11 23:59:59.999,2874119154.30335900,1894504,332359.66550000,1322703936.94677500,ETHUSDT
2024-03-12,4064.80000000,4093.92000000,3828.98000000,3979.96000000,632787.39410000,2024-03-12 23:59:59.999,2522475873.08181000,1878541,317065.07300000,1263946890.58018300,ETHUSDT
2024-03-13,3979.97000000,4083.00000000,3932.23000000,4004.79000000,482305.77660000,2024-03-13 23:59:59.999,1933909390.30212400,1536498,246106.07390000,986890622.14806200,ETHUSDT
2024-03-14,4004.79000000,4010.98000000,3723.00000000,3881.70000000,648237.52450000,2024-03-14 23:59:59.999,2520007951.69120000,1919963,314205.63220000,1221942698.65234600,ETHUSDT
2024-03-15,3881.69000000,3934.02000000,3570.00000000,3742.19000000,947537.40710000,2024-03-15 23:59:59.999,3513477459.32044900,2487337,465197.94890000,1725903963.68835700,ETHUSDT
2024-03-16,3742.19000000,3781.12000000,3468.80000000,3523.09000000,548288.15690000,2024-03-16 23:59:59.999,1999176881.31261500,1798939,262005.60190000,956602039.48655800,ETHUSDT
2024-03-17,3523.09000000,3678.68000000,3412.00000000,3644.71000000,517790.99360000,2024-03-17 23:59:59.999,1843487764.62131400,1721355,255961.30400000,911579392.35715800,ETHUSDT
2024-03-18,3644.70000000,3645.02000000,3454.09000000,3520.46000000,570901.28510000,2024-03-18 23:59:59.999,2029690613.72146200,1906387,273425.62550000,972198172.92853300,ETHUSDT
2024-03-19,3520.47000000,3548.09000000,3150.88000000,3158.64000000,1049629.69360000,2024-03-19 23:59:59.999,3474307712.27645600,2647385,486413.34360000,1610306786.63624400,ETHUSDT
2024-03-20,3158.65000000,3535.24000000,3056.56000000,3516.53000000,1207322.82010000,2024-03-20 23:59:59.999,3957251428.89904100,2987953,589456.89720000,1933803131.47832000,ETHUSDT
2024-03-21,3516.53000000,3587.32000000,3412.00000000,3492.85000000,602755.20720000,2024-03-21 23:59:59.999,2114084858.15653500,1791989,295366.00080000,1035991329.66088000,ETHUSDT
2024-03-22,3492.84000000,3542.52000000,3250.00000000,3336.35000000,558848.88800000,2024-03-22 23:59:59.999,1891771641.01900700,1747756,278223.99010000,942265836.84989100,ETHUSDT
2024-03-23,3336.35000000,3435.48000000,3270.08000000,3329.53000000,323675.94480000,2024-03-23 23:59:59.999,1089778379.60122900,1129683,154840.95290000,521336391.12800600,ETHUSDT
2024-03-24,3329.53000000,3471.22000000,3298.76000000,3454.98000000,260824.14080000,2024-03-24 23:59:59.999,879033073.03145400,1090982,131855.25550000,444714434.07356100,ETHUSDT
2024-03-25,3454.99000000,3666.00000000,3420.12000000,3590.42000000,548577.69420000,2024-03-25 23:59:59.999,1945377748.66027000,1610130,294233.11020000,1043376714.76068300,ETHUSDT
2024-03-26,3590.43000000,3678.86000000,3542.62000000,3587.33000000,499013.83840000,2024-03-26 23:59:59.999,1800812035.84622400,1373691,232584.36360000,838803442.55084500,ETHUSDT
2024-03-27,3587.32000000,3665.84000000,3460.02000000,3501.19000000,443195.32970000,2024-03-27 23:59:59.999,1576098628.30797600,1436593,215695.79830000,767206050.83583600,ETHUSDT
2024-03-28,3501.20000000,3611.78000000,3465.00000000,3560.49000000,404654.03110000,2024-03-28 23:59:59.999,1436630524.62304300,1158353,206071.37730000,731610238.59360200,ETHUSDT
2024-03-29,3560.49000000,3584.37000000,3445.91000000,3509.74000000,323086.17900000,2024-03-29 23:59:59.999,1138548291.15838700,951744,153989.35510000,543117114.81437500,ETHUSDT
2024-03-30,3509.74000000,3565.81000000,3485.00000000,3505.64000000,216025.26340000,2024-03-30 23:59:59.999,759625521.45189200,750249,113298.41580000,398420911.34965000,ETHUSDT
2024-03-31,3505.65000000,3655.32000000,3505.09000000,3645.29000000,243464.98770000,2024-03-31 23:59:59.999,878141654.34598200,722927,128657.58320000,463986951.49486600,ETHUSDT
2024-04-01,3645.29000000,3645.95000000,3413.71000000,3503.80000000,408854.12250000,2024-04-01 23:59:59.999,1437691729.03231400,1115133,195398.26160000,687310223.77546700,ETHUSDT
2024-04-02,3503.80000000,3505.60000000,3212.00000000,3278.96000000,623264.64760000,2024-04-02 23:59:59.999,2068004456.06282300,1581408,301656.62520000,1000777383.27724900,ETHUSDT
2024-04-03,3278.96000000,3367.40000000,3202.79000000,3310.83000000,410484.19330000,2024-04-03 23:59:59.999,1358993604.79861500,1113644,203085.14790000,672512688.07080700,ETHUSDT
2024-04-04,3310.83000000,3443.93000000,3250.92000000,3327.40000000,356338.57160000,2024-04-04 23:59:59.999,1187792289.21437100,965695,172474.35660000,575142238.42727000,ETHUSDT
2024-04-05,3327.39000000,3350.00000000,3210.00000000,3317.85000000,344556.79830000,2024-04-05 23:59:59.999,1132252495.88912400,854139,170435.77660000,560317623.71712600,ETHUSDT
2024-04-06,3317.85000000,3398.42000000,3306.68000000,3351.59000000,183312.21250000,2024-04-06 23:59:59.999,612681489.14895400,549985,88419.09800000,295511518.81945200,ETHUSDT
2024-04-07,3351.59000000,3459.94000000,3344.08000000,3454.20000000,210459.07520000,2024-04-07 23:59:59.999,715174110.57383500,748530,105736.65480000,359423500.72974000,ETHUSDT
2024-04-08,3454.20000000,3730.71000000,3406.36000000,3694.61000000,496841.35320000,2024-04-08 23:59:59.999,1787240600.80865700,1333378,278914.02330000,1002520506.69926300,ETHUSDT
2024-04-09,3694.61000000,3727.34000000,3450.46000000,3506.39000000,457592.25200000,2024-04-09 23:59:59.999,1643610851.75092000,1046479,220547.08930000,791949096.35967700,ETHUSDT
2024-04-10,3506.40000000,3562.95000000,3411.82000000,3545.64000000,389404.90550000,2024-04-10 23:59:59.999,1361401195.43178500,915957,192647.04400000,673705538.77826900,ETHUSDT
2024-04-11,3545.64000000,3618.30000000,3474.52000000,3502.52000000,338139.55340000,2024-04-11 23:59:59.999,1197654094.44620700,890107,165840.84360000,587427817.31228900,ETHUSDT
2024-04-12,3502.52000000,3552.40000000,3100.00000000,3237.43000000,697327.11740000,2024-04-12 23:59:59.999,2328197177.42049500,1423600,330495.31490000,1105188365.98685800,ETHUSDT
2024-04-13,3237.42000000,3301.90000000,2852.00000000,3007.01000000,994971.23540000,2024-04-13 23:59:59.999,3066250202.83582600,2037632,462824.48330000,1424811475.09485000,ETHUSDT
2024-04-14,3007.01000000,3174.23000000,2906.73000000,3155.11000000,737580.46660000,2024-04-14 23:59:59.999,2244354713.13561600,1680666,371070.36530000,1128957864.66517200,ETHUSDT
2024-04-15,3155.11000000,3277.85000000,3023.19000000,3101.99000000,605430.88630000,2024-04-15 23:59:59.999,1911310147.23066300,1540774,291924.74400000,921674901.56819200,ETHUSDT
2024-04-16,3102.00000000,3128.01000000,2986.00000000,3084.22000000,526113.85500000,2024-04-16 23:59:59.999,1610290812.17309500,1461779,253281.27950000,775556508.63804200,ETHUSDT
2024-04-17,3084.21000000,3123.75000000,2914.47000000,2985.41000000,491897.56610000,2024-04-17 23:59:59.999,1483253378.35815800,1348404,251660.72620000,759106689.98242100,ETHUSDT
2024-04-18,2985.41000000,3094.40000000,2950.98000000,3064.40000000,389060.71330000,2024-04-18 23:59:59.999,1177977125.35813900,1168254,205229.85030000,621538711.14050200,ETHUSDT
2024-04-19,3064.40000000,3128.89000000,2865.18000000,3056.46000000,607850.40190000,2024-04-19 23:59:59.999,1843119282.76954900,1465901,307900.17740000,934301492.39758900,ETHUSDT
2024-04-20,3056.45000000,3171.88000000,3018.75000000,3155.79000000,242577.63710000,2024-04-20 23:59:59.999,749727918.39625800,812118,124363.79080000,384439163.55444700,ETHUSDT
2024-04-21,3155.79000000,3197.18000000,3116.49000000,3147.67000000,219970.50720000,2024-04-21 23:59:59.999,694988777.19102400,767260,112675.88850000,356074084.71209300,ETHUSDT
2024-04-22,3147.66000000,3235.00000000,3129.15000000,3200.20000000,290879.95690000,2024-04-22 23:59:59.999,928957385.38023000,993579,154288.59180000,492830847.64483600,ETHUSDT
2024-04-23,3200.19000000,3263.61000000,3152.00000000,3219.46000000,253914.22630000,2024-04-23 23:59:59.999,813798516.32038600,844893,130572.45640000,418614329.14076600,ETHUSDT
2024-04-24,3219.46000000,3293.56000000,3104.90000000,3140.80000000,393314.34140000,2024-04-24 23:59:59.999,1261617674.78529500,1130370,194455.12720000,623756637.15722200,ETHUSDT
2024-04-25,3140.79000000,3191.64000000,3072.20000000,3155.80000000,352288.55020000,2024-04-25 23:59:59.999,1104939534.27499700,861077,181392.80070000,568945918.81937700,ETHUSDT
2024-04-26,3155.81000000,3167.70000000,3102.00000000,3131.30000000,252522.65500000,2024-04-26 23:59:59.999,792255507.86255800,628635,127753.63760000,400872715.70927400,ETHUSDT
2024-04-27,3131.30000000,3285.00000000,3066.74000000,3255.56000000,323811.19190000,2024-04-27 23:59:59.999,1027413859.24945700,734026,174549.39360000,553988783.95665500,ETHUSDT
2024-04-28,3255.55000000,3357.40000000,3250.45000000,3263.45000000,304766.00900000,2024-04-28 23:59:59.999,1006628332.29004500,753239,157192.41940000,519222579.01955400,ETHUSDT
2024-04-29,3263.44000000,3286.95000000,3115.13000000,3216.73000000,421831.29120000,2024-04-29 23:59:59.999,1345237182.55342900,943719,211216.56130000,673542868.96057100,ETHUSDT
2024-04-30,3216.74000000,3250.95000000,2921.00000000,3014.05000000,561717.48660000,2024-04-30 23:59:59.999,1710124473.49570300,1292873,267662.56490000,814867898.87844900,ETHUSDT
2024-05-01,3014.04000000,3023.24000000,2817.00000000,2972.46000000,624963.77730000,2024-05-01 23:59:59.999,1827523436.86029300,1365039,303494.86740000,887304179.09162000,ETHUSDT
2024-05-02,2972.46000000,3016.72000000,2893.26000000,2986.19000000,365939.71910000,2024-05-02 23:59:59.999,1084862887.84794300,880167,200507.61300000,594224560.68736500,ETHUSDT
2024-05-03,2986.19000000,3126.99000000,2958.32000000,3102.61000000,355825.83910000,2024-05-03 23:59:59.999,1081409861.15412300,859542,186728.46230000,567590125.82831100,ETHUSDT
2024-05-04,3102.61000000,3168.00000000,3092.85000000,3117.23000000,196263.94880000,2024-05-04 23:59:59.999,613297368.10061800,575026,100770.98200000,314978702.10546600,ETHUSDT
2024-05-05,3117.24000000,3171.93000000,3072.99000000,3136.41000000,218760.26620000,2024-05-05 23:59:59.999,684143592.81457900,600693,115269.44800000,360512833.29317300,ETHUSDT
2024-05-06,3136.40000000,3221.40000000,3046.35000000,3062.60000000,355135.30270000,2024-05-06 23:59:59.999,1111315631.57641400,873200,172864.43340000,541369437.88073600,ETHUSDT
2024-05-07,3062.59000000,3129.85000000,2998.00000000,3005.69000000,298796.68290000,2024-05-07 23:59:59.999,917252045.68820300,815246,139762.85080000,429359938.30876500,ETHUSDT
2024-05-08,3005.69000000,3038.15000000,2936.48000000,2974.21000000,266934.81250000,2024-05-08 23:59:59.999,800460076.63566700,830635,133303.12380000,399808582.39447700,ETHUSDT
2024-05-09,2974.20000000,3059.00000000,2950.77000000,3036.23000000,238561.74620000,2024-05-09 23:59:59.999,715090822.07620500,686147,122805.92150000,368133010.88995100,ETHUSDT
2024-05-10,3036.24000000,3053.89000000,2878.03000000,2909.99000000,327855.87580000,2024-05-10 23:59:59.999,972264869.49205000,891040,154417.06720000,458374734.95848200,ETHUSDT
2024-05-11,2909.98000000,2945.67000000,2886.46000000,2912.45000000,138163.10870000,2024-05-11 23:59:59.999,402989065.56622900,466357,68667.22240000,200322136.66970100,ETHUSDT
2024-05-12,2912.45000000,2955.20000000,2901.17000000,2929.29000000,107670.63230000,2024-05-12 23:59:59.999,315212004.62252900,367990,49118.15230000,143794831.49423000,ETHUSDT
2024-05-13,2929.30000000,2996.40000000,2864.76000000,2950.99000000,368664.76480000,2024-05-13 23:59:59.999,1083553488.62321200,925017,186525.36870000,548782383.79362800,ETHUSDT
2024-05-14,2950.99000000,2960.60000000,2862.00000000,2881.93000000,269675.30370000,2024-05-14 23:59:59.999,783471918.25466600,617845,132978.23300000,386314503.84703400,ETHUSDT
2024-05-15,2881.93000000,3041.36000000,2863.75000000,3032.55000000,350254.31880000,2024-05-15 23:59:59.999,1036063008.59966000,760817,175148.41910000,518053714.89865800,ETHUSDT
2024-05-16,3032.55000000,3041.24000000,2922.80000000,2944.70000000,293874.15130000,2024-05-16 23:59:59.999,876706595.65802700,575271,140171.47960000,418208240.56744600,ETHUSDT
2024-05-17,2944.70000000,3120.00000000,2933.06000000,3092.01000000,357724.77310000,2024-05-17 23:59:59.999,1088374622.99119300,754274,180386.21600000,548948430.85819200,ETHUSDT
2024-05-18,3092.00000000,3146.98000000,3083.61000000,3122.94000000,199976.54560000,2024-05-18 23:59:59.999,622730956.33774800,527531,96341.44610000,300062897.67242900,ETHUSDT
2024-05-19,3122.94000000,3136.64000000,3053.38000000,3071.19000000,166145.01020000,2024-05-19 23:59:59.999,513790068.69183000,470419,74505.58370000,230359925.23298100,ETHUSDT
2024-05-20,3071.20000000,3694.00000000,3047.67000000,3661.78000000,847107.88280000,2024-05-20 23:59:59.999,2853349713.67270100,2226153,442408.94180000,1490710929.53451800,ETHUSDT
2024-05-21,3661.79000000,3841.54000000,3624.28000000,3789.60000000,952437.26940000,2024-05-21 23:59:59.999,3557244460.36325800,2204702,471779.51800000,1762078355.60011000,ETHUSDT
2024-05-22,3789.59000000,3813.69000000,3653.15000000,3737.73000000,574938.30990000,2024-05-22 23:59:59.999,2151256432.12026000,1339940,284002.59130000,1062768583.89509000,ETHUSDT
2024-05-23,3737.72000000,3949.29000000,3498.00000000,3783.61000000,1127866.07600000,2024-05-23 23:59:59.999,4283549690.44118100,2682768,564546.16610000,2145257882.16087900,ETHUSDT
2024-05-24,3783.60000000,3829.61000000,3626.10000000,3728.28000000,479418.43180000,2024-05-24 23:59:59.999,1782983862.21296700,1159074,244045.01040000,907694433.15898100,ETHUSDT
2024-05-25,3728.28000000,3779.43000000,3709.03000000,3749.26000000,158711.89920000,2024-05-25 23:59:59.999,594438275.80513700,503711,81761.11570000,306215084.30222700,ETHUSDT
2024-05-26,3749.25000000,3884.20000000,3731.17000000,3826.47000000,292208.29370000,2024-05-26 23:59:59.999,1115661431.00739700,697286,145205.44390000,554271417.29049900,ETHUSDT
2024-05-27,3826.47000000,3977.00000000,3823.37000000,3894.22000000,363717.64730000,2024-05-27 23:59:59.999,1424169372.46594600,971964,183721.86760000,719417955.98062900,ETHUSDT
2024-05-28,3894.21000000,3931.09000000,3773.90000000,3844.69000000,416249.83440000,2024-05-28 23:59:59.999,1605074794.24835400,941338,206643.35590000,796958340.18732000,ETHUSDT
2024-05-29,3844.69000000,3888.55000000,3742.59000000,3767.43000000,334759.63480000,2024-05-29 23:59:59.999,1274087642.07224300,883401,170583.44410000,649078378.82904600,ETHUSDT
2024-05-30,3767.44000000,3825.35000000,3702.58000000,3747.91000000,277034.28940000,2024-05-30 23:59:59.999,1042146006.39132000,765716,135950.14980000,511516684.88129400,ETHUSDT
2024-05-31,3747.90000000,3849.94000000,3723.75000000,3762.29000000,273406.76600000,2024-05-31 23:59:59.999,1032174005.21667600,680329,136551.98330000,515577099.53857900,ETHUSDT
2024-06-01,3762.29000000,3833.30000000,3752.67000000,3815.82000000,132687.20060000,2024-06-01 23:59:59.999,503500622.83785600,399377,70367.60980000,267068560.05088300,ETHUSDT
2024-06-02,3815.82000000,3838.59000000,3797.70000000,3808.79000000,68560.36650000,2024-06-02 23:59:59.999,261502703.26693300,201871,34739.06620000,132507227.01892400,ETHUSDT
2024-02-24,375.50000000,383.30000000,371.70000000,381.70000000,444587.48100000,2024-02-24 23:59:59.999,168773631.02030000,205659,223853.01100000,84995464.71520000,BNBUSDT
